ID,Name,SMILES,LogS,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA,IsAmide
C-2597,"boc-phe-his-sta-leu-nhch(cooh)ch2-c6h4-3-nh2,  tetrapeptide derivative (15)",CC(C)CC(NC(=O)C(CC1=C[NH]C=N1)NC(=O)C(CC2=CC=CC=C2)NC(=O)OC(C)(C)C)C(O)CC(=O)NC(CC(C)C)C(=O)NC(CC3=CC(=CC=C3)CN)C(O)=O,-2.82,849.042999999999,2.6566,228.525199999999,61,10,9,17,23,334,3,0,0,3,266.96,True
C-2598,"l-365,209, analog 10;  (cyclic hexapeptide)",CCC(C)C1NC(=O)C(CC2=C[NH]C3=C2C=CC=C3)NC(=O)C4CCCN4C(=O)C(CC5=C[NH]C=N5)NC(=O)C6CCCCN6C(=O)C7CCCCN7C1=O,-2.58,755.920999999999,1.9435,202.980499999999,55,7,5,15,6,294,3,4,4,7,192.7,True
C-2599,"l-365,209  (analog 6 );  (cyclic hexapeptide)",CCC(C)C1NC(=O)C(CC2=CC=CC=C2)NC(=O)C3CCCN3C(=O)C(CC4=CC=CC=C4)N(C)C(=O)C(CCCN)NC(=O)C5CCC=NN5C1=O,-2.7,742.921999999999,1.5196,203.480499999999,54,8,4,14,9,290,2,2,3,5,186.609999999999,True
C-2600,"l-365,209 -analog 11;  (cyclic hexapeptide)",CCC(C)C1NC(=O)C(CC2=CC3=C(C=CC=C3)C=C2)NC(=O)C4CCCN4C(=O)C(CC5=C[NH]C=N5)NC(=O)C6CCCCN6C(=O)C7CCCCN7C1=O,-3.98,766.943999999999,2.6154,208.629799999999,56,7,4,14,6,298,3,4,4,7,176.91,True
C-2601,"l -365, 209,   analog 9 ;  (cyclic  hexapeptide)",CCC(C)C1NC(=O)C(CC2=C[NH]C3=C2C=CC=C3)NC(=O)C4CCCN4C(=O)C(CC5=CC=CC=C5)N(C)C(=O)C6CNCCN6C(=O)C7CCCCN7C1=O,-2.75,780.970999999999,1.9819,214.480799999999,57,7,4,14,6,304,3,4,4,7,167.26,True
C-2602,"l-365,209 -analog 12,  (cyclic hexapeptide)",CCC(C)C1NC(=O)C(CC2=C[NH]C3=C2C=CC=C3)NC(=O)C4CCCN4C(=O)C(CC5=C[NH]C=N5)NC(=O)C6CCCCN6C(=O)C7CCC=NN7C1=O,-2.6,754.892999999999,1.5392,201.988499999999,55,8,5,16,6,292,3,3,4,7,205.06,True
C-2603,"l-365,209 ;  (cyclic  hexapeptide)",CCC(C)C1NC(=O)C(CC2=CC=CC=C2)NC(=O)C3CCCN3C(=O)C(CC4=CC=CC=C4)N(C)C(=O)C5CCC=NN5C(=O)C6CCC=NN6C1=O,-4.04,738.889999999999,2.2727,201.621399999999,54,8,2,14,6,286,2,2,4,6,164.159999999999,True
D-950,1-lauryl-2-pyrrolodone,CCCCCCCCCCCCN1CCCC1=O,-4.67,253.429999999999,4.5297,77.658,18,1,0,2,11,106,0,1,1,1,20.31,True
D-951,1-lauryl-4-carboxy-2-pyrrolodone,CCCCCCCCCCCCN1CC(CC1=O)C(O)=O,-3.223,297.438999999999,3.8404,84.1668,21,2,1,4,12,122,0,1,1,1,57.61,True
D-952,1-methyl-4-carboxy-2-pyrrolodone,CN1CC(CC1=O)C(O)=O,-0.954,143.142,-0.450699999999999,33.3797999999999,10,2,1,4,1,56,0,1,1,1,57.61,True
D-954,1-methyl-4-methoxycarbonyl,COC(=O)C1CN(C)C(=O)C1,0.804,157.168999999999,-0.3623,37.76,11,3,0,4,1,62,0,1,1,1,46.61,True
D-956,1-hexyl-4-methoxycarbonyl-,CCCCCCN1CC(CC1=O)C(=O)OC,-1.246,227.303999999999,1.5882,60.845,16,3,0,4,6,92,0,1,1,1,46.61,True
D-1074,benznidazole,[O-][N+](=O)c1nccn1CC(=O)NCc2ccccc2,-2.813,260.253,1.10769999999999,67.1701,19,5,1,7,5,98,2,0,0,2,90.06,True
D-1445,piperine,O=C(/C=C/C=C/c1ccc2OCOc2c1)N3CCCCC3,-3.853,285.343,2.9972,81.17,21,3,0,4,3,110,1,1,2,3,38.77,True
D-1720,"glycine, n-acetyl-",CC(=O)NCC(O)=O,-0.649,117.103999999999,-0.7929,26.3194999999999,8,2,2,4,2,46,0,0,0,0,66.4,True
D-1793,n-benzoylbenzamide,O=C(NC(=O)c1ccccc1)c2ccccc2,-2.273,225.247,2.2568,64.6807,17,2,1,3,2,84,2,0,0,2,46.17,True
D-1920,4'-((6-hydroxy-m-tolyl)azo)acetanilide,CC(=O)Nc1ccc(N\N=C\2C=C(C)C=CC2=O)cc1,-5.358,269.304,2.4981,79.7074,20,4,2,5,3,102,1,0,1,2,70.56,True
D-1980,tetramethrin,CC(C)=C[C@@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,-4.858,331.412,2.9649,88.498,24,4,0,5,4,130,0,1,3,3,63.68,True
D-2025,butachlor,CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,-4.193,311.853,4.1574,89.131,21,2,0,4,9,118,1,0,0,1,29.54,True
D-2087,"d-alaninic acid,",CC(C)OC(=O)[C@H](C)N(C(=O)c1ccccc1)c2ccc(F)c(Cl)c2,-4.561,363.816,4.466,95.3515,25,3,0,6,5,132,2,0,0,2,46.61,True
E-496,strychnine,O=C(N(c(c(C1(C(N(C2)CC(C3C4C5OC6)=C6)C3)C2)ccc7)c7)C14)C5,-3.32,334.419,2.0925,93.409,25,3,0,4,0,128,1,4,6,7,32.78,True
E-521,phenallymal,c1ccccc1C2(CC=C)C(=O)NC(=O)NC2=O,-2.18,244.249999999999,0.866499999999999,64.6154,18,3,2,5,3,92,1,1,1,2,75.27,True
E-597,acetanilide,O=C(Nc(cccc1)c1)C,-1.33,135.165999999999,1.645,40.7457,10,1,1,2,1,52,1,0,0,1,29.1,True
E-655,prometryn,COP(=S)(OC)SCN2C(=O)c1ccccc1C2=O,-4.1,317.328,2.4906,77.703,19,6,0,8,5,102,1,0,1,2,55.84,True
E-673,4-aminoacetanilide,O=C(Nc(ccc(N)c1)c1)C,-0.98,150.180999999999,1.2272,45.1581,11,2,2,3,1,58,1,0,0,1,55.12,True
E-674,4-bromoacetanilide,O=C(Nc(ccc(c1)Br)c1)C,-3.08,214.061999999999,2.4075,48.4457,11,1,1,3,1,58,1,0,0,1,29.1,True
E-675,4-fluoroacetanilide,O=C(Nc(ccc(c1)F)c1)C,-1.78,153.155999999999,1.7841,40.7037,11,1,1,3,1,58,1,0,0,1,29.1,True
E-677,4-iodoacetanilide,O=C(Nc(ccc(c1)I)c1)C,-3.25,261.062,2.2496,53.4627,11,1,1,3,1,58,1,0,0,1,29.1,True
E-678,4-methoxyacetanilide,O=C(Nc(ccc(c1)OC)c1)C,-1.3,165.191999999999,1.6536,47.2977,12,2,1,3,2,64,1,0,0,1,38.33,True
E-680,dibucaine,CCCCOc2cc(C(=O)NCCN(CC)CC)c1ccccc1n2,-3.7,343.471,3.4853,102.2672,25,4,1,5,10,136,2,0,0,2,54.46,True
E-697,tetracycline,CN(C)C2C1CC4C(=C(O)C1(O)C(=O)C(=C2O)C(N)=O)C(=O)c3c(O)cccc3C4(C)O,-3.12,444.44,-0.214399999999999,109.5409,32,9,6,10,2,170,1,0,3,4,181.619999999999,True
E-700,diphenamid,CN(C)C(=O)C(c1ccccc1)c2ccccc2,-2.98,239.318,2.9067,73.421,18,1,0,2,3,92,2,0,0,2,20.31,True
E-727,nimetazepam,c1c(N(=O)(=O))cc2C(c3ccccc3)=NCC(=O)N(C)c2c1,-3.8,295.298,2.4086,83.4544,22,4,0,6,2,110,2,0,1,3,75.8099999999999,True
E-737,Parabanic_Acid,O=C(NC(=O)C1=O)N1,-0.4,114.059999999999,-1.6476,21.6814,8,3,2,5,0,42,0,1,1,1,75.27,True
E-740,1-Acetylurea,O=C(NC(=O)C)N,-0.9,102.093,-0.7988,23.4001,7,2,2,4,0,40,0,0,0,0,72.19,True
E-742,Alloxan,O=C(NC(=O)C(=O)C1=O)N1,-1.25,142.07,-2.0785,26.6884,10,4,2,6,0,52,0,1,1,1,92.34,True
E-760,5-Ethylhydantoin,CCC1NC(=O)NC1(=O),-0.06,128.131,-0.3956,30.7533999999999,9,2,2,4,1,50,0,1,1,1,58.2,True
E-793,Salicylamide,O=C(N)c(c(O)ccc1)c1,-1.76,137.137999999999,0.4911,36.6247,10,2,2,3,1,52,1,0,0,1,63.32,True
E-907,Carbetamide,CCNC(=O)C(C)OC(=O)Nc1ccccc1,-1.83,236.271,1.75969999999999,64.6914,17,3,2,5,4,92,1,0,0,1,67.4299999999999,True
E-918,Acetyl_Sulfisoxazole,c1cc(N)ccc1S(=O)(=O)N(C(=O)C)c2onc(C)c2C,-3.59,309.347,1.61544,77.1772,21,6,1,8,3,112,2,0,0,2,106.5,True
E-970,Piperine,O=C(N(CCCC1)C1)C=CC=Cc(ccc(OCO2)c23)c3,-3.46,285.343,2.9972,81.17,21,3,0,4,3,110,1,1,2,3,38.77,True
E-1000,Demeclocycline,c1cc(O)c2C(=O)C3=C(O)C4(O)C(=O)C(C(=O)N)=C(O)C(N(C)C)C4CC3C(O)c2c1Cl,-2.52,464.858,0.2649,109.9399,32,9,6,11,2,170,1,0,3,4,181.62,True
E-1006,Chlortetracycline,O=C(N)C(=C(O)C(N(C)C)C(C1(O)C(O)=C(C2C(O)(c(c3c(O)cc4)c4Cl)C)C3=O)C2)C1=O,-2.88,478.885,0.439000000000001,114.5509,33,9,6,11,2,176,1,0,3,4,181.62,True
E-1008,Doxycycline,CC3C2C(O)C1C(N(C)C)C(=C(C(N)=O)C(=O)C1(O)C(=C2C(=O)c4c(O)cccc34)O)O,-2.87,444.44,-0.347599999999998,109.7749,32,9,6,10,2,170,1,0,3,4,181.619999999999,True
E-1015,Glycocholic_Acid,O=C(NCC(=O)O)CCC(C(C(C(C(C(C(C(C1)CC(O)C2)(C2)C)C3)C1O)C4)(C3O)C)C4)C,-5.15,465.631,2.56489999999999,123.0469,33,5,5,7,6,188,0,4,4,4,127.09,True
E-1159,cycloheximide,CC1CC(C)C(=O)C(C1)C(O)CC2CC(=O)NC(=O)C2,-1.13,281.352,1.04149999999999,72.5565,20,4,2,5,3,112,0,2,2,2,83.47,True
E-1187,4-chloroacetanilide,O=C(Nc(ccc(c1)Cl)c1)C,-2.84,169.610999999999,2.2984,45.7557,11,1,1,3,1,58,1,0,0,1,29.1,True
E-1188,4-nitroacetanilide,O=C(Nc(ccc(c1)N(=O)=O)c1)C,-2.69,180.162999999999,1.5532,47.4001,13,3,1,5,2,68,1,0,0,1,72.24,True
E-1205,L-Asparagine,O=C(O)C(N)CC(=O)N,-0.74,132.119,-1.72629999999999,29.4226,9,3,3,5,3,52,0,0,0,0,106.409999999999,True
E-1269,Amikacin,NCCC(O)C(=O)NC2CC(N)C(OC1OC(CN)C(O)C(O)C1O)C(O)C2OC3OC(CO)C(O)C(N)C3O,-0.5,585.608,-8.42420000000001,131.4257,40,17,13,18,10,234,0,3,3,3,331.939999999999,True
E-1280,phenytoin,O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3,-3.99,252.273,1.76959999999999,70.3384,19,2,2,4,2,94,2,1,1,3,58.2,True
F-1,"spiro[5,6-dihydroimidazo[2,3-b][3]benzazepine-11,4'-piperidine]-3-carboxamide",NC(=O)C1=CN=C2N1CCC1=C(C=CC=C1)C21CCNCC1,-2.43,296.374,1.2076,83.7746,22,4,2,5,1,114,2,1,2,4,72.94,True
F-3,"6-hydroxy-4a,5,5a,7,8,13a,15,15a,15b,16-decahydro-2H-4,6-methanoindolo[3,2,1-ij]oxepino[2,3,4-de]pyrrolo[2,3-h]quinoline-6-ium-14-one",C1C[N+]2(CC3=CCOC4CC(=O)N5C6C4C3CC2C61C7=CC=CC=C75)O,-1.28,351.426,1.99649999999999,93.6169,26,3,1,5,0,134,1,4,6,7,49.7699999999999,True
F-53,"5,5-dimethyl-2-phenyl-3H-imidazol-4-one",CC1(C)N=C(C2=CC=CC=C2)NC1=O,-0.85,188.23,1.3416,55.2007,14,2,1,3,1,72,1,0,1,2,41.46,True
F-72,"3,3-diethylpiperidine-2,6-dione",CCC1(CC)CCC(=O)NC1=O,-4.53,169.224,1.22939999999999,45.3987,12,2,1,3,2,68,0,1,1,1,46.17,True
F-80,"3,6-diethyl-3,6-dimethylpiperazine-2,5-dione",CCC1(C)NC(=O)C(C)(CC)NC1=O,-1.92,198.265999999999,0.569799999999999,53.6774,14,2,2,4,2,80,0,1,1,1,58.2,True
F-90,N-heptylpyridine-3-carboxamide,CCCCCCCNC(=O)C1=CN=CC=C1,-3.2,220.316,2.7818,65.3292,16,2,1,3,7,88,1,0,0,1,41.99,True
F-93,"2-Methyl-4,6-dioxo-1H-pyrimidine-5-carboxamide",CC1=NC(=O)C(C(N)=O)C(=O)N1,-2.41,169.14,-1.8373,38.9431,12,3,2,6,1,64,0,0,1,1,101.62,True
F-98,"3,4-Dihydro-1H-1,4-benzodiazepine-2,5-dione",O=C1CNC(=O)C2=C(C=CC=C2)N1,-2.85,176.175,0.3685,47.4049,13,2,2,4,0,66,1,0,1,2,58.2,True
F-100,N-(3-oxo-1H-2-benzofuran-5-yl)acetamide,CC(=O)NC1=CC2=C(C=C1)COC2=O,-2.6,191.185999999999,1.3154,49.8652,14,3,1,4,1,72,1,0,1,2,55.4,True
F-108,"5,5-Bis[(E)-but-2-enyl]-1,3-diazinane-2,4,6-trione",CC=CCC1(CC=CC)C(=O)NC(=O)NC1=O,-2.2,236.271,1.27119999999999,62.9764,17,3,2,5,4,92,0,1,1,1,75.27,True
F-113,"5,5-diethyl-2-sulfanylidene-1,3-diazinane-4,6-dione",CCC1(CC)C(=O)NC(=S)NC1=O,-2.32,200.262999999999,0.323699999999999,51.8984,13,3,2,5,2,72,0,1,1,1,58.2,True
F-122,"3,3,6,6-tetraethylpiperazine-2,5-dione",CCC1(CC)NC(=O)C(CC)(CC)NC1=O,-2.31,226.319999999999,1.34999999999999,62.9114,16,2,2,4,4,92,0,1,1,1,58.2,True
F-138,2-[[2-[(2-aminoacetyl)amino]acetyl]amino]acetic acid,NCC(=O)NCC(=O)NCC(=O)O,-0.53,189.170999999999,-2.73789999999999,42.7096,13,4,4,7,5,74,0,0,0,0,121.52,True
F-154,2-[[2-[2-[(2-aminoacetyl)amino]propanoylamino]-4-methylpentanoyl]amino]-3-methylbutanoic acid,CC(C)CC(NC(=O)C(C)NC(=O)CN)C(=O)NC(C(=O)O)C(C)C,-2.13,358.439,-0.793899999999996,92.4493,25,5,5,9,10,144,0,0,0,0,150.619999999999,True
F-159,2-acetamido-3-methylpentanoic acid,CCC(C)C(NC(C)=O)C(=O)O,-0.69,173.212,0.6218,44.6955,12,2,2,4,4,70,0,0,0,0,66.4,True
F-163,2-acetamido-4-methylsulfanylbutanoic acid,CSCCC(NC(C)=O)C(=O)O,0.03,191.251999999999,0.3288,48.2395,12,3,2,5,5,70,0,0,0,0,66.4,True
F-166,2-[(2-aminoacetyl)amino]-4-methylpentanoic acid,CC(C)CC(NC(=O)CN)C(=O)O,-0.43,188.226999999999,-0.439399999999998,48.0759,13,3,3,5,5,76,0,0,0,0,92.42,True
F-170,2-[(2-amino-3-methylbutanoyl)amino]-3-methylbutanoic acid,CC(C)C(N)C(=O)NC(C(=O)O)C(C)C,-0.4,216.280999999999,0.1951,57.2179,15,3,3,5,5,88,0,0,0,0,92.42,True
F-172,2-[(2-amino-4-methylpentanoyl)amino]-3-methylbutanoic acid,CC(C)CC(N)C(=O)NC(C(=O)O)C(C)C,-0.17,230.308,0.585199999999999,61.8349,16,3,3,5,6,94,0,0,0,0,92.42,True
F-173,2-acetamidopentanedioic acid,CC(=O)NC(CCC(=O)O)C(=O)O,-0.71,189.167,-0.559499999999999,42.1103,13,3,3,6,5,74,0,0,0,0,103.7,True
F-176,4-Amino-2-[(ethoxycarbonothioyl)sulfanyl]-4-oxobutanoic acid,CCOC(=S)SC(CC(N)=O)C(=O)O,-1.7,237.302,0.3696,57.0502,14,5,2,7,5,80,0,0,0,0,89.62,True
F-180,2-[(2-amino-4-methylpentanoyl)amino]-4-methylpentanoic acid,CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)O,-0.69,244.334999999999,0.9753,66.4519,17,3,3,5,7,100,0,0,0,0,92.42,True
F-183,2-[[2-[(2-amino-4-methylpentanoyl)amino]acetyl]amino]acetic acid,CC(C)CC(N)C(=O)NCC(=O)NCC(=O)O,0.31,245.278999999999,-1.32319999999999,61.0856,17,4,4,7,7,98,0,0,0,0,121.52,True
F-184,N-(2-Bromo-4-methylpentanoyl)alanylalanine,CC(C)CC(Br)C(=O)NC(C)C(=O)NC(C)C(=O)O,-1.43,337.214,0.889999999999999,75.0152,19,3,3,7,7,110,0,0,0,0,95.5,True
F-185,2-[[2-[(2-aminoacetyl)amino]acetyl]amino]-4-methylpentanoic acid,CC(C)CC(NC(=O)CNC(=O)CN)C(=O)O,-0.11,245.278999999999,-1.32319999999999,61.0856,17,4,4,7,7,98,0,0,0,0,121.52,True
F-189,5-nitrothiophene-2-carbohydrazide,C1=C(SC(=C1)[N+](=O)[O-])C(=O)NN,-1.97,187.179999999999,0.2598,42.627,12,5,2,7,2,64,1,0,0,1,98.2599999999999,True
F-195,N'-butanoylbutanehydrazide,CCCC(=O)NNC(=O)CCC,-1.0,172.227999999999,0.733999999999999,46.1014,12,2,2,4,4,70,0,0,0,0,58.2,True
F-210,N-pentanoylpentanehydrazide,CCCCC(=O)NNC(=O)CCCC,-2.16,200.281999999999,1.51419999999999,55.3354,14,2,2,4,6,82,0,0,0,0,58.2,True
F-213,"5,5-dimethyl-3-(phenylmethyl)imidazolidine-2,4-dione",CC1(C)NC(=O)N(CC2=CC=CC=C2)C1=O,-1.8,218.256,1.517,59.6027,16,2,1,4,2,84,1,1,1,2,49.41,True
F-232,2-hydroxy-N-[6-(2-hydroxypropanoylamino)hexyl]propanamide,CC(O)C(=O)NCCCCCCNC(=O)C(C)O,-0.7,260.333999999999,-0.459199999999999,67.849,18,4,4,6,9,106,0,0,0,0,98.66,True
F-255,"(2~{Z})-2-(1,3-thiazole-2-carbonylhydrazinylidene)propanoic acid",CC(=NNC(=O)C1=NC=CS1)C(=O)O,-1.93,213.218,0.3334,50.325,14,5,2,7,3,74,1,0,0,1,91.65,True
F-265,(2~{Z})-2-(pyridine-4-carbonylhydrazinylidene)propanoic acid,CC(=NNC(=O)C1=CC=NC=C1)C(=O)O,-3.31,207.188999999999,0.271899999999999,52.448,15,4,2,6,3,78,1,0,0,1,91.65,True
F-296,"(5~{Z})-5-[(3,4-dihydroxyphenyl)methylidene]-2-sulfanylidene-1,3-thiazolidin-4-one",O=C1NC(=S)SC1=CC1=CC(O)=C(O)C=C1,-3.34,253.304,1.58659999999999,66.0803,16,5,3,6,1,82,1,1,1,2,69.56,True
F-310,"1,3-Benzodioxole-5-carbohydrazide",NNC(=O)C1=CC2=C(C=C1)OCO2,-0.6,180.162999999999,0.0187999999999999,44.2186,13,4,2,5,1,68,1,0,1,2,73.58,True
F-320,"5-ethyl-5-(2-hydroxyethyl)-2-sulfanylidene-1,3-diazinane-4,6-dione",CCC1(CCO)C(=O)NC(=S)NC1=O,-1.47,216.262,-0.7039,53.3102,14,4,3,6,3,78,0,1,1,1,78.43,True
F-333,"5,5-dipropyl-1,3-diazinane-2,4,6-trione",CCCC1(CCC)C(=O)NC(=O)NC1=O,-2.53,212.249,0.938999999999999,53.9304,15,3,2,5,4,84,0,1,1,1,75.27,True
F-338,phenylmethyl N-[2-[(2-amino-2-oxoethyl)amino]-2-oxoethyl]carbamate,NC(=O)CNC(=O)CNC(=O)OCC1=CC=CC=C1,-2.35,265.268999999999,-0.485699999999999,66.8338,19,4,3,7,6,102,1,0,0,1,110.52,True
F-340,"5-butyl-5-ethyl-1,3-diazinane-2,4,6-trione",CCCCC1(CC)C(=O)NC(=O)NC1=O,-1.67,212.249,0.938999999999999,53.9304,15,3,2,5,4,84,0,1,1,1,75.27,True
F-345,"(4E)-4-[(1,3-Thiazol-2-ylcarbonyl)hydrazono]pentanoic acid",CC(CCC(=O)O)=NNC(=O)C1=NC=CS1,-1.73,241.272,1.11359999999999,59.559,16,5,2,7,5,86,1,0,0,1,91.6499999999999,True
F-355,N-Hydroxy-4-nitrobenzamide,C1=CC(=CC=C1C(=O)NO)[N+](=O)[O-],-1.94,182.135,0.7138,42.3491,13,4,2,6,2,68,1,0,0,1,92.47,True
F-357,N-hydroxy-N-methyl-4-nitrobenzamide,CN(C(=O)C1=CC=C(C=C1)[N+](=O)[O-])O,-2.87,196.161999999999,1.05599999999999,46.9764,14,4,1,6,2,74,1,0,0,1,83.68,True
F-359,N-Methoxy-4-nitrobenzamide,CONC(=O)C1=CC=C(C=C1)[N+](=O)[O-],-2.28,196.161999999999,0.886,47.5716,14,4,1,6,3,74,1,0,0,1,81.47,True
F-361,phenylmethyl N-(2-amino-2-oxoethyl)carbamate,NC(=O)CNC(=O)OCC1=CC=CC=C1,-1.88,208.216999999999,0.398099999999999,53.8241,15,3,2,5,4,80,1,0,0,1,81.42,True
F-363,N-[2-(5-methoxy-1H-indol-3-yl)ethyl]acetamide,COC1=CC2=C(C=C1)NC=C2CCNC(C)=O,-5.09,232.282999999999,1.8551,67.2384,17,2,2,4,4,90,2,0,0,2,54.12,True
F-369,(4Z)-4-(Pyridine-4-carbonylhydrazinylidene)pentanoic acid,CC(CCC(=O)O)=NNC(=O)C1=CC=NC=C1,-1.59,235.243,1.0521,61.682,17,4,2,6,5,90,1,0,0,1,91.6499999999999,True
F-374,vinbarbital,CCC=C(C)C1(CC)C(=O)NC(=O)NC1=O,-2.31,224.26,1.10509999999999,58.4534,16,3,2,5,3,88,0,1,1,1,75.27,True
F-375,"5-(2-Hydroxyethyl)-5-isobutyl-2-thioxodihydro-4,6(1H,5H)-pyrimidinedione",CC(C)CC1(CCO)C(=O)NC(=S)NC1=O,-2.62,244.316,-0.0677999999999999,62.4742,16,4,3,6,4,90,0,1,1,1,78.43,True
F-379,"5-(2-hydroxyethyl)-5-propyl-2-sulfanylidene-1,3-diazinane-4,6-dione",CCCC1(CCO)C(=O)NC(=S)NC1=O,-1.61,230.289,-0.3138,57.9272,15,4,3,6,4,84,0,1,1,1,78.43,True
F-381,2-(benzoylamino)-2-methylpropanoic acid,CC(C)(NC(=O)C1=CC=CC=C1)C(=O)O,-0.76,207.228999999999,1.2796,55.623,15,2,2,4,3,80,1,0,0,1,66.4,True
F-394,ethyl 2-(benzoylamino)-2-methylpropanoate,CCOC(=O)C(C)(C)NC(=O)C1=CC=CC=C1,-1.19,235.283,1.7581,64.6202,17,3,1,4,4,92,1,0,0,1,55.4,True
F-395,(4-acetamidophenyl) ethyl carbonate,CCOC(=O)OC1=CC=C(NC(C)=O)C=C1,-2.67,223.227999999999,2.1803,58.3957,16,4,1,5,3,86,1,0,0,1,64.63,True
F-397,"2-(1,3-dioxoisoindol-2-yl)-2-methylbutanoic acid",CCC(C)(C(=O)O)N1C(=O)C2=C(C=CC=C2)C1=O,-1.91,247.249999999999,1.5359,63.2738,18,3,1,5,3,94,1,0,1,2,74.68,True
F-402,N-Acetyl-O-benzoylserine,CC(=O)NC(COC(=O)C1=CC=CC=C1)C(=O)O,-3.22,251.238,0.432699999999999,61.965,18,4,2,6,5,96,1,0,0,1,92.7,True
F-403,2-[[2-amino-3-(4-hydroxyphenyl)propanoyl]amino]acetic acid,NC(CC1=CC=C(O)C=C1)C(=O)NCC(=O)O,-1.1,238.242999999999,-0.5372,60.4317,17,4,4,6,5,92,1,0,0,1,112.649999999999,True
F-404,"5-[(4-methoxyphenyl)methyl]-3-methylimidazolidine-2,4-dione",COC1=CC=C(CC2NC(=O)N(C)C2=O)C=C1,-0.89,234.255,0.787899999999999,61.7877,17,3,1,5,3,90,1,1,1,2,58.64,True
F-409,"N-[(4-chlorophenyl)carbamoyl]-2,6-difluorobenzamide",O=C(NC(=O)C1=C(F)C=CC=C1F)NC1=CC=C(Cl)C=C1,-6.54,310.687,3.5801,74.2949,21,2,2,7,2,108,2,0,0,2,58.2,True
F-410,"1-methyl-3-(2,4,6-trioxo-1,3-diazinan-5-yl)thiourea",CNC(=S)NC1C(=O)NC(=O)NC1=O,-0.46,216.222,-2.1851,50.2628,14,4,4,8,1,76,0,1,1,1,99.3299999999999,True
F-412,2-[[4-(acetylsulfamoyl)phenyl]carbamoyl]benzoic acid,CC(=O)NS(=O)(=O)C1=CC=C(NC(=O)C2=C(C(=O)O)C=CC=C2)C=C1,-2.52,362.363,1.4619,88.799,25,5,3,9,5,130,2,0,0,2,129.64,True
F-415,"2,2-Dibutyl-N-hydroxyhexanamide",CCCCC(CCCC)(CCCC)C(=O)NO,-4.16,243.390999999999,4.0488,70.9372,17,2,2,3,10,102,0,0,0,0,49.33,True
F-420,N-Hydroxy-N-phenylbenzamide,O=C(C1=CC=CC=C1)N(O)C1=CC=CC=C1,-2.73,213.236,2.7226,61.48,16,2,1,3,2,80,2,0,0,2,40.54,True
F-421,2-acetamido-3-phenylpropanoic acid,CC(=O)NC(CC1=CC=CC=C1)C(=O)O,-1.41,207.228999999999,0.818399999999999,55.3865,15,2,2,4,4,80,1,0,0,1,66.4,True
F-426,ethyl 2-acetamido-3-phenylpropanoate,CCOC(=O)C(CC1=CC=CC=C1)NC(C)=O,-1.86,235.283,1.2969,64.3837,17,3,1,4,5,92,1,0,0,1,55.4,True
F-427,"2-diethylamino-N-(2,6-dimethylphenyl)acetamide",CCN(CC)CC(=O)NC1=C(C)C=CC=C1C,-1.78,234.343,2.58374,72.3337,17,2,1,3,5,94,1,0,0,1,32.34,True
F-432,ethyl 2-(benzoylamino)-3-(4-hydroxyphenyl)propanoate,CCOC(=O)C(CC1=CC=C(O)C=C1)NC(=O)C1=CC=CC=C1,-3.33,313.353,2.2964,86.14,23,4,2,5,6,120,2,0,0,2,75.63,True
F-435,"2-(3,5-dibromo-4-oxopyridin-1-yl)-~{N},~{N}-diethylacetamide",CCN(CC)C(=O)CN1C=C(Br)C(=O)C(Br)=C1,-2.31,366.053,2.2417,74.03,17,3,0,6,4,94,1,0,0,1,42.31,True
F-436,"2-(3,5-diiodo-4-oxopyridin-1-yl)-~{N},~{N}-diethylacetamide",CCN(CC)C(=O)CN1C=C(I)C(=O)C(I)=C1,-3.18,460.053,1.9259,84.064,17,3,0,6,4,94,1,0,0,1,42.31,True
F-438,"5-pentan-2-yl-5-prop-2-enyl-1,3-diazinane-2,4,6-trione",C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,-2.36,238.286999999999,1.35109999999999,63.0004,17,3,2,5,5,94,0,1,1,1,75.27,True
F-439,"2,2,4-triethyl-n-hydroxyoctanamide",CCCCC(CC)CC(CC)(CC)C(=O)NO,-3.35,243.390999999999,3.9047,70.8672,17,2,2,3,9,102,0,0,0,0,49.33,True
F-440,"2,2-diethyl-n-hydroxydecanamide",CCCCCCCCC(CC)(CC)C(=O)NO,-5.22,243.391,4.0488,70.9372,17,2,2,3,10,102,0,0,0,0,49.33,True
F-441,"N-hydroxy-4-methyl-2,2-bis(2-methylpropyl)pentanamide",CC(C)CC(CC(C)C)(CC(C)C)C(=O)NO,-4.0,243.391,3.6165,70.7272,17,2,2,3,7,102,0,0,0,0,49.33,True
F-442,"N-hydroxy-2,2-dipropyloctanamide",CCCCCCC(CCC)(CCC)C(=O)NO,-2.82,243.391,4.0488,70.9372,17,2,2,3,10,102,0,0,0,0,49.33,True
